Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2015,2015,2015,1,0,2,Export,84,Belize,BLZ,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,26905481,,,0
S4,2015,2015,2015,1,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,74630350,,,0
S4,2015,2015,2015,1,0,2,Export,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,7314,,,0
S4,2015,2015,2015,1,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,195863592,,,0
S4,2015,2015,2015,1,0,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,5906673413,,,0
S4,2015,2015,2015,1,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,4555887353,,,0
S4,2015,2015,2015,1,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,2736574057,,,0
S4,2015,2015,2015,1,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1988492900,,,4
S4,2015,2015,2015,1,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,4837482287,,,4
S4,2015,2015,2015,1,0,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,115145097,,,0
S4,2015,2015,2015,1,0,2,Export,108,Burundi,BDI,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,437789,,,0
S4,2015,2015,2015,1,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,9211040200,,,0
S4,2015,2015,2015,1,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,7768494200,,,0
S4,2015,2015,2015,1,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,84550672,,,0
S4,2015,2015,2015,1,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,2513,,,0
S4,2015,2015,2015,1,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1220613243,,,0
S4,2015,2015,2015,1,0,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1839291992,,,0
S4,2015,2015,2015,1,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,29391219980,,,0
S4,2015,2015,2015,1,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,77438284564,,,4
S4,2015,2015,2015,1,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,77488680,,,0
S4,2015,2015,2015,1,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1968915,,,0
S4,2015,2015,2015,1,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,10934,,,0
S4,2015,2015,2015,1,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,2652869457,,,0
S4,2015,2015,2015,1,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,184497207,,,0
S4,2015,2015,2015,1,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,8753605240,,,4
S4,2015,2015,2015,1,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,473733530,,,4
S4,2015,2015,2015,1,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,198589034868,,,0
S4,2015,2015,2015,1,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,27901511433,,,0
S4,2015,2015,2015,1,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,5132630223,,,0
S4,2015,2015,2015,1,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,18839854677,,,0
S4,2015,2015,2015,1,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,8497938,,,0
S4,2015,2015,2015,1,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,9,,,0
S4,2015,2015,2015,1,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,507589356,,,4
S4,2015,2015,2015,1,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,2695400414,,,0
S4,2015,2015,2015,1,0,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,517230087,,,4
S4,2015,2015,2015,1,0,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1591454,,,0
S4,2015,2015,2015,1,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1312251944,,,0
S4,2015,2015,2015,1,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,3666143,,,0
S4,2015,2015,2015,1,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,3127353601,,,0
S4,2015,2015,2015,1,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1400585352,,,0
S4,2015,2015,2015,1,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1240729329,,,4
S4,2015,2015,2015,1,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,320751643,,,0
S4,2015,2015,2015,1,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,9027581879,,,0
S4,2015,2015,2015,1,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,4622485343,,,0
S4,2015,2015,2015,1,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,446171613,,,4
S4,2015,2015,2015,1,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,22710871,,,0
S4,2015,2015,2015,1,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,5474561615,,,0
S4,2015,2015,2015,1,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,4566288609,,,0
S4,2015,2015,2015,1,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,3004827857,,,4
S4,2015,2015,2015,1,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,413704184,,,4
S4,2015,2015,2015,1,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,4195748996,,,0
S4,2015,2015,2015,1,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,6661855684,,,0
S4,2015,2015,2015,1,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1396672116,,,4
S4,2015,2015,2015,1,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,107990380,,,0
S4,2015,2015,2015,1,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,2109547973,,,4
S4,2015,2015,2015,1,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,18,,,0
S4,2015,2015,2015,1,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,2078418263,,,0
S4,2015,2015,2015,1,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1524553774,,,0
S4,2015,2015,2015,1,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,475260206,,,0
S4,2015,2015,2015,1,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,197153986,,,0
S4,2015,2015,2015,1,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,7689931126,,,0
S4,2015,2015,2015,1,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,4036386941,,,0
S4,2015,2015,2015,1,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,59603622058,,,0
S4,2015,2015,2015,1,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,14597350569,,,0
S4,2015,2015,2015,1,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,187166819,,,0
S4,2015,2015,2015,1,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,6504,,,0
S4,2015,2015,2015,1,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1241285640,,,4
S4,2015,2015,2015,1,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,136431058,,,4
S4,2015,2015,2015,1,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,72940388,,,4
S4,2015,2015,2015,1,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,79782,,,0
S4,2015,2015,2015,1,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1132258038,,,0
S4,2015,2015,2015,1,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1574370,,,0
S4,2015,2015,2015,1,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,97913791052,,,4
S4,2015,2015,2015,1,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,28355771036,,,4
S4,2015,2015,2015,1,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1700044859,,,4
S4,2015,2015,2015,1,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,2985227593,,,4
S4,2015,2015,2015,1,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,8085048,,,4
S4,2015,2015,2015,1,0,2,Export,296,Kiribati,KIR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,967443,,,4
S4,2015,2015,2015,1,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,12600500209,,,0
S4,2015,2015,2015,1,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,8430900716,,,0
S4,2015,2015,2015,1,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,104441218,,,0
S4,2015,2015,2015,1,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,870,,,0
S4,2015,2015,2015,1,0,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,66122532,,,4
S4,2015,2015,2015,1,0,2,Export,308,Grenada,GRD,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,71381,,,0
S4,2015,2015,2015,1,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,2510891330,,,0
S4,2015,2015,2015,1,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,439750512,,,0
S4,2015,2015,2015,1,0,1,Import,324,Guinea,GIN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,322699635,,,0
S4,2015,2015,2015,1,0,2,Export,324,Guinea,GIN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,3365598,,,0
S4,2015,2015,2015,1,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,371624696,,,4
S4,2015,2015,2015,1,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,96233,,,0
S4,2015,2015,2015,1,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,1320178196,,,0
S4,2015,2015,2015,1,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,781635,,,0
S4,2015,2015,2015,1,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,12122609794,,,0
S4,2015,2015,2015,1,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,726451158,,,0
S4,2015,2015,2015,1,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,7415141178,,,0
S4,2015,2015,2015,1,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,2302094755,,,0
S4,2015,2015,2015,1,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,660014905,,,0
S4,2015,2015,2015,1,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,76057572,,,0
S4,2015,2015,2015,1,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,25028022726,,,0
S4,2015,2015,2015,1,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,34648563985,,,0
S4,2015,2015,2015,1,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,307153587,,,4
S4,2015,2015,2015,1,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,34699341336,,,0
S4,2015,2015,2015,1,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,5663850775,,,4
S4,2015,2015,2015,1,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,857660094,,,4
S4,2015,2015,2015,1,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,7390540000,,,0
S4,2015,2015,2015,1,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,,,,,,,507272000,,,0
S4,2015,2015,2015,1,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,52278618014,,,4
S4,2015,2015,2015,1,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,,,14622719973,,,4
S4,2015,2015,2015,1,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,3,"Mineral fuels, lubricants and related materials",1,No Quantity,0,,,,0,,1739499342,,,4
